,tweet,score
2352,"RT @EdinburghRugby: FULL STORY 🗞️ | Dean extends his stay in the capital until at least 2020.

👉 https://t.co/KfBBxa86HP https://t.co/JBO5o…",0.1919846105
2353,@MIPooh Awe awesome 😁,0.1957678743
2354,"RT @dillonmcaskill: Could dae with moving to Australia nd no returning, what a life that’d be☀️🍺🇦🇺",0.2630971465
2355,RT @RCS_MT: Some sneaky pictures from rehearsals today. Spring Awakening opens two weeks on Saturday 🤘🏻🎤 https://t.co/5asz0s35sA,0.1974991985
2356,RT @RCS_MT: Some sneaky pictures from rehearsals today. Spring Awakening opens two weeks on Saturday 🤘🏻🎤 https://t.co/5asz0s35sA,0.1974991985
2357,@MsAnnaDevitt @DirectDevittCC flying to #Dubai #California on these classy ones 👠 @Investing_Women we are holding… https://t.co/XOrbE1rE9f,0.1898044245
2358,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
2359,@melissaakerr Thank you girly😚❤️,0.2603398525
2360,Some sneaky pictures from rehearsals today. Spring Awakening opens two weeks on Saturday 🤘🏻🎤 https://t.co/5asz0s35sA,0.1974991985
2361,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
2362,@rickyrooo1 😂😂😂,0.2094902212
2363,@cineworld It might well win Best Picture at the Oscars guys 😂🙈 Looks like I’m going to Glasgow! Haha,0.2088489901
2364,@SamsHusband @TrulyScottishtv Well you're oan here 😱😱 Yer quite bloody capable o openin yer eyes 😜,0.2205193972
2365,RT @AoT_EDI: Check out our @EdSciFest speaker @vidmarmatjaz on the BBC! Feel free to ask him loads of questions on 10th April 😉 https://t.c…,0.1966655979
2366,"@Shaydikat Haha thank you. ❤️ And yeah, Edinburgh is gorgeous",0.2148124399
2367,@henry_lee_lucas Think he was still pissed from the night before 😂😂I didn't wait to find out 🙈,0.2230201988
2368,"@innittrace @TOAOMD Eatins cheatin up here Twace, unfortunately thems the rulez 😢",0.1674254569
2369,@CristianoCelini Thank uuu Celuni 💘,0.2107726836
2370,Think I need to take out sky at my sisters this having no BT Sport is doing my nut in 😫,0.1576787432
2371,"RT @TheCastleHunter: 1,300 year old St Cuthbert's⛪ a gothic graveyard ☠ with awesome views up to #Edinburgh Castle 🏰📸🏰 https://t.co/YIXl78s…",0.2105803142
2372,What a day 😀 https://t.co/NnIBAqBPgC,0.2033985252
2373,RT @maryamgotsoul: @souldiva69 @JustShutUpDance @jordycharles @Ivonnecole1 @alltogethernow All day long as @souldiva69 would say ❤️,0.2148124399
2374,Dates/times for N5/Higher 🇫🇷🇪🇸 talking exams now on noticeboard in ML corridor. Check carefully! Exams mainly 14-21 March. @PortobelloHigh,0.312407823
2375,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922
2376,Tickets going on sale for Kasabian &amp, DMA’s right before payday is not ideal 😩
2377,@indie_indy2 😂😂😂😂 the ghost of the main road,0.2236614299
2378,@UnboxTherapy @MKBHD Oneplus 5t of course! ✌️....I mean Pixel 2 😬,0.2091054825
2379,@henryperemptory @brian_blackcat Please go see the vet pal.👍🐾,0.2391792241
2380,@MGSActive Thanks for the retweet 👍🏻,0.2003847387
2381,@kyle_usher *dad joke alert* 😂,0.1811478038
2382,Happy birthday @amykirk_  hope you have a class one 🍾 🎉,0.214299455
2383,@MsFrugalone @ancestryhour It's a lovely city. I'm sorry I won't get to see much this visit 😊,0.208271882
2384,"RT @Natasha43094137: Love @grantgust story Jett so cute and in his trailer he has a painting of Nora next to him❤😍
@hollyanderson30 @aveies…",0.2582879128
2385,RT @Robbieetait: #NewProfilePic 👀👀 https://t.co/Wpxnsh8tNc,0.1750561077
2386,It's fair to say that Besiktas team is... Mature 👴,0.1817890349
2387,@GingerKenzie15 Dinny 😭,0.1610131452
2388,@Amberfergusonx 😭😭😭😭😭 how did u no ken,0.1371593459
2389,RT @Robbieetait: #NewProfilePic 👀👀 https://t.co/Wpxnsh8tNc,0.1750561077
2390,@raneemullahx awww this is why I love u 😭 miss you need to see your beaut face soon Xx,0.1610131452
2391,RT @DofEScotland: The Aberdeen Open Award Centre has been granted DofE Diamond funding for tablets to use eDofE. 💎  Could we support your w…,0.2029496634
2392,"RT @KatePow3ll: When you get desperate dairy farmers directly parodying you, that’s how you know you’ve made it(!) 👻🐄

Why did you do this…",0.199422892
2393,Saturday was so much fun. The lads and a farmer’s hat!! 😂😘 https://t.co/8MiJAQiOFH,0.2260981084
2394,@innittrace @TOAOMD Oot the bins like normal 😔,0.1576146201
2395,"@broganbauld Ohhh yay, roll on work tomorrow 💁🏻‍♂️",0.1958961206
2396,As it is National love your pet day - my lovely Bunny would love to jump up and give you all a kiss 😘 ❤️❤️ https://t.co/8vy7l92wnL,0.3075985893
2397,I cannot wait for my house to be back to normal - actual done with it being a tip 😴😴,0.1567168964
2398,"@Hohojanna 😂😂😂 one owns a garage so still has income from that, the other had a business manufacturing computer bits.",0.2094902212
2399,"RT @KatePow3ll: When you get desperate dairy farmers directly parodying you, that’s how you know you’ve made it(!) 👻🐄

Why did you do this…",0.199422892
2400,@The_Tman10 Went on and on about getting a target man and starts a winger/number 10 😂😂😂,0.2094902212
2401,💫 https://t.co/KIKFNwQFFN,0.1990381533
2402,RT @ScotlandMalawi: Davie Luhanga energising us all after a lunch break - getting into the Malawi spirit! 🇲🇼 #SMPYouthCongress #YOYP2018 ht…,0.2139788394
2403,"@TrulyScottishtv It is 😊 I tell everyone they should be tuning in. At work, if I bump into friends out and about 😊",0.249567169
2404,@18plunkett75 Soul destroying 😂,0.1811478038
2405,@henry_lee_lucas I usually only last a couple of days there then turn about and get back to town 😂Woke up one morni… https://t.co/RBc0HN3Hvz,0.1811478038
2406,RT @AmplifyTheatre: Great day rehearsing! 😊We can’t believe how soon it is until we are finally performing at the Edinburgh Fringe Festival…,0.208271882
2407,@VeganNigerian Sounds interesting! I'll check it out. 😃#veganhour,0.2026931709
2408,Looks like a great event Ali! Well done Team Scotland 👏🏴󠁧󠁢󠁳󠁣󠁴󠁿🇦🇪 @scotfooddrink @ScotDevInt https://t.co/SNBB9nhOUY,0.2398204553
2409,@innittrace @TOAOMD The boys noo getting his stomach pumped after downing 9 litres of white lightning tho 😉,0.1966655979
2410,@GraceVanderWaal 😅😅😂😂.............😆😆😆.......😲😲😲😱😱😱,0.3202949663
2411,@DavidMc04377007 @retrovideoclub @CrystalFMradio Gutted I can’t make it along 😞,0.1594100673
2412,"RT @JamTarts: 📝 Match Report: Last-minute winner earns Hearts U20s a 2-1 Development League win over Dundee United U20s.

👉 https://t.co/BO…",0.2067970503
2413,I need to stop over thinking😭😭😭,0.1490862456
2414,RT @DaleAThomson: Had to hand sand 4 walls today and I've sanded my thumb fingerprints off 🙈 Now I can't use my thumbs for unlocking my iPh…,0.1946777813
2415,@rachelamyyy Are you okay? 😹,0.1760179545
2416,RT @MichelleGr4h4m: @TrulyScottishtv Fab figures 👍👍 You must be well pleased 😊,0.2750881693
2417,#NewProfilePic 👀👀 https://t.co/Wpxnsh8tNc,0.1750561077
2418,RT @LeithLocal: Are you a community group or organisation that could reuse items or furniture?  ♻️♻️♻️ #Leith https://t.co/nMTB7RlOcq,0.2581596666
2419,This leaflet is everything that is wrong with the Edinburgh property market. 💸🏠 https://t.co/c2FqcG8GEo,0.2092337288
2420,RT @blukeyringss: OMG 😂😂😂😂 how funny!!! https://t.co/U7ccjM68jc,0.2236614299
2421,RT @blukeyringss: When your friend sends this in the gc 😂🤦🏽‍♂️ #GoodGirlGoneBad 😂😂😂 https://t.co/Vto4Rssv7U,0.2316768195
2422,"@spxrklesplxsh I don’t 😭.

It’s so rushed haha.",0.1610131452
2423,Currently fighting with an American on Facebook about gun laws... this could be a fun night 🙄🙈😂,0.2088489901
2424,"I’m not crying, you’re crying 😭😭😭 https://t.co/PesAKfElK6",0.1490862456
2425,@indie_indy2 Know where you are now. Remember to lock those windows and doors 😂😂😂,0.2094902212
2426,@lisacurran555 ❤️❤️❤️,0.3104841295
2427,@baricks @CodingRights @joana_varon @hangdothiduc 🙋🏾‍♀️🙋🏾‍♀️🙋🏾‍♀️. Hey you two. I haven’t had an experience about t… https://t.co/gG62ND2HFO,0.2602757294
2428,@TrulyScottishtv Fab figures 👍👍 You must be well pleased 😊,0.2750881693
2429,@MadeleineOlivia Could you make a video on some gluten-free and vegan snacks?! I find it so hard to get the two things to work together 😩,0.1433792882
2430,@shannon_mccx happy birthday gorgeous! Hope you've had a fab day 💕🥂xxx,0.2075024046
2431,Cheers to being another year older... but yet no wiser 🤔😋 🦋 https://t.co/dAgmE3C62f,0.2074382815
2432,Honestly wouldn’t love anything better tonight than Messi too score a Hatrick of absolute screamers 🐐,0.1937159346
2433,Just want and need a job ASAP !!!!! 😩😩😩😩,0.0725873677
2434,"@stephswalkerrr Haha he was unfortunately not my type 😢 don’t, I dono how I get through day to day life. Zero savvy… https://t.co/bIX62Ym8Ta",0.1674254569
2435,@rebeccawatson5_ Mate why would you say thisssss 🙈,0.1946777813
2436,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
2437,Cheers guy's I'd appreciate that.👍 https://t.co/I7oNscDTRG,0.2003847387
2438,@maymc21 Evening Mary 🍀💚🍀,0.2455915357
2439,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2440,"😴😣☕️🚿🚴‍♂️📝☕️🍌😀👨‍🏫👨‍🏫🥗🎟👨‍💻🚴‍♂️📖🚴‍♂️🐈🚴‍♂️⚽️🚴‍♂️🍝🍫🚰🛁🛌
#mydayinemojis",0.7199743508
2441,RT @be_remarkable: We’re looking forward to seeing you all this evening @TIGERS_UK - T minus 8.5 hours 😊 https://t.co/jNAUPsaIgp,0.208271882
2442,@JamieMa04299967 @Phil_Vickery @MitsubishiUK @Scotlandteam Nice one Jamie!👍,0.2003847387
2443,"@KirstyWatt7 welcome to twitter kirsty, good luck, really informative journalism &amp; plenty laughs 👍",0.2003847387
2444,@edinburgh Thank you for sharing! 🕺🏻🍔🍖🌮🍻🍹,0.2680987496
2445,"@Different_Name_ You've smashed that wi mayo, its -3/10 from me 😂",0.1811478038
2446,RT @FraggleHD1990: Kasabian playing Princes Street Gardens in August. Oh ya fucker. @Tants7 you know what to do ✈️,0.1935876884
2447,RT @RCharease: I’m forever going to post pics of him! I am OBSESSED😭😍💙✨ https://t.co/8dMOrUT5dg,0.273805707
2448,RT @sharon_cantley: Morning all my fluff pals what is happening on tuna Tuesday 🐾🐾Malibu sending smooches love and hugs keep safe and warm…,0.2445655659
2449,@marcjhall @Darren_Connell @ManUtd @ManUnitedWorld Good luck lads ☀️ ⚽️ @ManUtd @manufans @SevillaFC_ENG #ManUnited #SevillaFC,0.2362936839
2450,"RT @edinburgh: ✅ Tasty music
✅ Great food
✅ Bigger venue

@MeatsBeatsFest is back for 2018 &gt; https://t.co/PD8yfS2aD1 

#ThisisEdinburgh htt…",0.2452709202
2451,RT @mrmatt___: Congrats to all 👏🏻 @bighearts https://t.co/9exgZI6OW3,0.2003206156
2452,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2453,"RT @Beer52HQ: 🍺 Claim your FREE case, just cover £5.95 p+p. Go to https://t.co/eeU6vrRtis . Cancel anytime, optional future cases £24/m. ht…",0.1985892914
2454,"RT @KatePow3ll: Please can twitter vegans RT this, I wanna see how many of us there are out of curiosity and I'd like to follow you all! 🍃🌿…",0.2158384097
2455,Kasabian playing Princes Street Gardens in August. Oh ya fucker. @Tants7 you know what to do ✈️,0.1935876884
2456,RT @Beth_loves_pugs: Hi! 💚 https://t.co/Fb3gXSvtJ1,0.2090413594
2457,@Jordanne_McCall THE SHADE 😱😠😱😂😂😂😂😂😩 i mean mood tho,0.2194293043
2458,@alissa_ashleyy Oh.... my God THEIR LITTLE CHIN 😭😭,0.1550496954
2459,"@PurezzaUK Lovely &amp; sunny in #Edinburgh today. 😃Wow, those pizzas look amazing! 😋#veganhour",0.2431548573
2460,#brilliant 🔥 https://t.co/0G6oBBlXgU,0.1758897082
2461,Hi! 💚 https://t.co/Fb3gXSvtJ1,0.2090413594
2462,"@Marco_P_Shite Touché, That roast soup looks very wet chef 😞",0.1594100673
2463,@bethaaanybrown happy birthday babe!! See you dissss weekend 💕,0.2075024046
2464,@SarahGegan Dken what it’s doing but it’s no crying 😂😂😂 you’ve been out voted 100% 😂😂,0.2378326387
2465,@TNLUK How many millions 💰 did it cost having your website down for two hours 😳,0.1842257134
2466,@_nickdunn @alexanderblxir @carolinedunnXx 😭😭😭,0.1490862456
2467,@The_Tman10 The Craig Levein 4-6-0 😂,0.1811478038
2468,"RT @MRFC_YOUTH: ✔️female✔️free on wed✔️learn a new skill ✔️keep active. No experience needed for fun, friendly rugby sessions. @Burgh_Prima…",0.2362295608
2469,"RT @seanhaswoes: Yooo, since I quit smoking at Xmas (weed AND tobacco) my life has improved in EVERY 👏 SINGLE 👏 WAY. Smashing the gym. Moti…",0.2336646361
2470,RT @edintfest: @jilletteblue Get ready for more as there are quite a few conversation starters in the 2018 #EdintFest programme 😀 All to be…,0.2033985252
2471,Number 7. Every time 🙄😂 https://t.co/IRgiEJiHSC,0.1811478038
2472,@samharveyuk @YouTube @erin_robertson3 should I do it ? 💗,0.2091054825
2473,@Falconer32 @Scottlfc87 🤣🤣🤣💩💩💩,0.1446617506
2474,@LiamJamesMo 😂😂😂😂 something my mum would ask me too,0.2236614299
2475,"Edinburgh's most beloved citizen, Greyfriars Bobby 😊 #greyfriarsbobby #bobby @ Edinburgh, United… https://t.co/owN0EPbp5i",0.208271882
2476,@SarahGegan Who said what 😂😂,0.1953190125
2477,RT @HibsOfficial: 📺 | Neil Lennon was talking mental health today after backing the SPFL Trust's Golf Day in May - watch his full press con…,0.1910227637
2478,"Can't quite decide if I'm craving a Chinese, Nachos, Fajitas or a Nando's? 🤔👀💁",0.1919204873
2479,@imlesleyann 💘💘💘💘,0.342160949
2480,@emilymcgovernn Thank you so much gal!! 😚💖,0.2581596666
2481,Well done 🇬🇧 overcoming all the odds - brilliant 👍 https://t.co/tGbWwPt3Pn,0.2346264828
2482,@LifeGift We love them here in the U.K. Get then while you can!! ❤️❤️ https://t.co/JaQlJQMyUZ,0.2626482847
2483,How amaze would it be if you could buy a tub of the stuff in the middle of a kinder bueno🤤😍🤤😍🤤,0.2539275409
2484,@vnhrrs Ahahah just some cocky prick who thought he was IT 😂,0.1811478038
2485,@kseniacheern My latest one came after 5-10 minutes 😕,0.1415197179
2486,@CinePerspective 😭😭😭 I'll try stay tight-lipped,0.1490862456
2487,"RT @LAFC_2009s: Welcome to Twitter our good friends from across town @curriestar2009 

#CommunityClubs ⚽️",0.2064764348
2488,"RT @LAFC_2009s: Welcome to Twitter our good friends from across town @curriestar2009 

#CommunityClubs ⚽️",0.2064764348
2489,@Lewie_Kong Expert boop avoider 👀 https://t.co/6BW3MAyBW7,0.1710163514
2490,@liam_conaghan 😭😭 cheers for that mate https://t.co/tCujUbmEEl,0.1550496954
2491,@AnnieMonster16 hi der bootiful ❤️❤️❤️,0.3104841295
2492,"RT @seanhaswoes: Yooo, since I quit smoking at Xmas (weed AND tobacco) my life has improved in EVERY 👏 SINGLE 👏 WAY. Smashing the gym. Moti…",0.2336646361
2493,"Another key reason to cut our ties with plastic, beginning with #PlasticFreeFriday! 👉Plastic bans worldwide will de… https://t.co/CoDX64t2aP",0.1919846105
2494,"RT @s_ibylle: Day 1/100 ✅ #100DaysOfCode:
✔️ starting a new #100DaysOfCode round because doing the previous one was so successful 😊 
(aimin…",0.2516832318
2495,"I could never leave you and the city lights.
.
.
.
📷: @_mariasas en Princes Street, Edinburgh https://t.co/uP7Xqdt6iz",0.1945495351
2496,"Welcome to Twitter our good friends from across town @curriestar2009 

#CommunityClubs ⚽️",0.2064764348
2497,@heatherglyn WTF 😠😠😠,0.1094581597
2498,Hmm what to watch #CHEBAR or @bbcrivercity Not watching that shit. @bbcrivercity is the WINNER😁,0.1957678743
2499,"RT @Natasha43094137: Love @grantgust story Jett so cute and in his trailer he has a painting of Nora next to him❤😍
@hollyanderson30 @aveies…",0.2582879128
